uid,osm_type,osm_id,settlement_ru,district_ru,street_ru,housenumber,full_address_ru,canonical_address_key,zone_id,expected_km,central_km,bam_km,service_status,address_status,assignment_basis,source_dataset_version,owner_review_required,direct_export_eligible
w289102410,w,289102410,Бендеры,,Коммунистическая улица,86,"Бендеры, Коммунистическая улица, дом 86",бендеры||коммунистическая улица|86,1,1.005,0.668,3.4038,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285073259,w,285073259,Бендеры,,Коммунистическая улица,87,"Бендеры, Коммунистическая улица, дом 87",бендеры||коммунистическая улица|87,1,1.186,0.85,3.5857,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285074328,w,285074328,Бендеры,,Коммунистическая улица,89,"Бендеры, Коммунистическая улица, дом 89",бендеры||коммунистическая улица|89,1,1.201,0.865,3.6003,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w333967536,w,333967536,Бендеры,,Коммунистическая улица,90,"Бендеры, Коммунистическая улица, дом 90",бендеры||коммунистическая улица|90,1,1.111,0.775,3.5099,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285074326,w,285074326,Бендеры,,Коммунистическая улица,91,"Бендеры, Коммунистическая улица, дом 91",бендеры||коммунистическая улица|91,1,1.357,1.027,3.7195,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285073917,w,285073917,Бендеры,,Коммунистическая улица,92,"Бендеры, Коммунистическая улица, дом 92",бендеры||коммунистическая улица|92,1,1.14,0.803,3.5389,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285074327,w,285074327,Бендеры,,Коммунистическая улица,93,"Бендеры, Коммунистическая улица, дом 93",бендеры||коммунистическая улица|93,1,1.357,1.027,3.7195,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w352769456,w,352769456,Бендеры,,Коммунистическая улица,94,"Бендеры, Коммунистическая улица, дом 94",бендеры||коммунистическая улица|94,1,1.151,0.815,3.5507,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285073260,w,285073260,Бендеры,,Коммунистическая улица,96,"Бендеры, Коммунистическая улица, дом 96",бендеры||коммунистическая улица|96,1,1.166,0.83,3.5648,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w422854008,w,422854008,Бендеры,,Коммунистическая улица,97,"Бендеры, Коммунистическая улица, дом 97",бендеры||коммунистическая улица|97,1,1.327,0.991,3.7259,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285073914,w,285073914,Бендеры,,Коммунистическая улица,98,"Бендеры, Коммунистическая улица, дом 98",бендеры||коммунистическая улица|98,1,1.186,0.85,3.5854,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285073929,w,285073929,Бендеры,,Коммунистическая улица,98Б,"Бендеры, Коммунистическая улица, дом 98Б",бендеры||коммунистическая улица|98б,1,1.198,0.862,3.5976,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285073931,w,285073931,Бендеры,,Коммунистическая улица,100,"Бендеры, Коммунистическая улица, дом 100",бендеры||коммунистическая улица|100,1,1.207,0.871,3.6065,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285073932,w,285073932,Бендеры,,Коммунистическая улица,102,"Бендеры, Коммунистическая улица, дом 102",бендеры||коммунистическая улица|102,1,1.218,0.882,3.6175,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290336188,w,290336188,Бендеры,,Коммунистическая улица,103,"Бендеры, Коммунистическая улица, дом 103",бендеры||коммунистическая улица|103,1,1.349,1.013,3.7485,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290334244,w,290334244,Бендеры,,Коммунистическая улица,103а,"Бендеры, Коммунистическая улица, дом 103а",бендеры||коммунистическая улица|103а,1,1.407,1.071,3.806,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w285073928,w,285073928,Бендеры,,Коммунистическая улица,104,"Бендеры, Коммунистическая улица, дом 104",бендеры||коммунистическая улица|104,1,1.232,0.896,3.6311,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w422854010,w,422854010,Бендеры,,Коммунистическая улица,105,"Бендеры, Коммунистическая улица, дом 105",бендеры||коммунистическая улица|105,1,1.361,1.024,3.7597,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290334307,w,290334307,Бендеры,,Коммунистическая улица,107,"Бендеры, Коммунистическая улица, дом 107",бендеры||коммунистическая улица|107,1,1.369,1.032,3.7678,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290295804,w,290295804,Бендеры,,Коммунистическая улица,108,"Бендеры, Коммунистическая улица, дом 108",бендеры||коммунистическая улица|108,1,1.313,0.976,3.7117,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290295808,w,290295808,Бендеры,,Коммунистическая улица,108,"Бендеры, Коммунистическая улица, дом 108",бендеры||коммунистическая улица|108,1,1.313,0.99,3.7258,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290334308,w,290334308,Бендеры,,Коммунистическая улица,109,"Бендеры, Коммунистическая улица, дом 109",бендеры||коммунистическая улица|109,1,1.378,1.042,3.7772,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290295809,w,290295809,Бендеры,,Коммунистическая улица,110,"Бендеры, Коммунистическая улица, дом 110",бендеры||коммунистическая улица|110,1,1.352,1.016,3.7514,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290334304,w,290334304,Бендеры,,Коммунистическая улица,111,"Бендеры, Коммунистическая улица, дом 111",бендеры||коммунистическая улица|111,1,1.392,1.056,3.7914,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290295811,w,290295811,Бендеры,,Коммунистическая улица,112,"Бендеры, Коммунистическая улица, дом 112",бендеры||коммунистическая улица|112,1,1.368,1.032,3.7673,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290334303,w,290334303,Бендеры,,Коммунистическая улица,113,"Бендеры, Коммунистическая улица, дом 113",бендеры||коммунистическая улица|113,1,1.404,1.08,3.8153,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290334306,w,290334306,Бендеры,,Коммунистическая улица,113,"Бендеры, Коммунистическая улица, дом 113",бендеры||коммунистическая улица|113,1,1.404,1.067,3.8028,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w291377853,w,291377853,Бендеры,,Коммунистическая улица,114,"Бендеры, Коммунистическая улица, дом 114",бендеры||коммунистическая улица|114,1,1.38,1.044,3.7791,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290334301,w,290334301,Бендеры,,Коммунистическая улица,115,"Бендеры, Коммунистическая улица, дом 115",бендеры||коммунистическая улица|115,1,1.429,1.093,3.8281,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290334242,w,290334242,Бендеры,,Коммунистическая улица,116а,"Бендеры, Коммунистическая улица, дом 116а",бендеры||коммунистическая улица|116а,1,1.394,1.058,3.7934,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
w290334247,w,290334247,Бендеры,,Коммунистическая улица,117,"Бендеры, Коммунистическая улица, дом 117",бендеры||коммунистическая улица|117,1,1.463,1.127,3.8624,standard,verified_osm_address,osrm_road_km_0.85_0.15 | K=4 Scenario A (owner-approved),moldova-pbf:09ba0c058e89,False,True
