address_id,territory,street,house_number,lat,lon,source_object_type,normalized_object_type,deliverable_address_status,exclusion_reason,manual_review_required
w291294914,Бендеры,улица Шестакова,60,46.81927,29.48516,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291294915,Бендеры,улица Шестакова,56,46.8196,29.4853,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291294916,Бендеры,площадь Освобождения,34,46.8219,29.48274,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291294918,Бендеры,площадь Освобождения,32,46.82202,29.48278,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291296565,Бендеры,улица Шестакова,54,46.81981,29.48542,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291296567,Бендеры,улица Шестакова,62,46.81904,29.48479,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291296569,Бендеры,улица Шестакова,58,46.81966,29.48505,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291296578,Бендеры,Московская улица,65,46.82005,29.48653,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377830,Бендеры,улица Кавриаго,19,46.81828,29.4781,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377832,Бендеры,улица Калинина,75,46.81866,29.47828,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377833,Бендеры,улица Калинина,73,46.81876,29.47842,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377835,Бендеры,улица Калинина,88,46.81868,29.4774,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377836,Бендеры,улица Калинина,86,46.81881,29.47756,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377837,Бендеры,улица Калинина,84,46.81896,29.47773,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377839,Бендеры,улица Калинина,82,46.81916,29.47759,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377841,Бендеры,улица Калинина,80,46.81932,29.47757,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377842,Бендеры,улица Калинина,78,46.81941,29.47785,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377845,Бендеры,Комсомольская улица,26а,46.82012,29.47729,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377846,Бендеры,Комсомольская улица,26,46.8202,29.47701,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377847,Бендеры,улица Калинина,71,46.81894,29.4784,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291377853,Бендеры,Коммунистическая улица,114,46.81969,29.47589,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291423975,Бендеры,улица Дзержинского,36,46.82309,29.47159,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291423977,Бендеры,улица Дзержинского,38,46.82281,29.47146,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291423988,Бендеры,Московская улица,9,46.82412,29.47152,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291423990,Бендеры,Московская улица,11,46.82407,29.47173,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291423996,Бендеры,улица Дзержинского,32,46.82417,29.47223,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291423999,Бендеры,улица Дзержинского,28,46.82442,29.47242,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291424001,Бендеры,улица Дзержинского,30,46.82429,29.47235,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291424305,Бендеры,улица Пушкина,14,46.82921,29.47644,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291424307,Бендеры,Мельничный переулок,16,46.82898,29.47632,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291424309,Бендеры,Мельничный переулок,5,46.82911,29.47573,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291424334,Бендеры,улица Шестакова,47,46.81964,29.48598,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291424372,Бендеры,Московская улица,45а,46.81983,29.48602,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291431956,Бендеры,Советская улица,55,46.81864,29.4802,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291431957,Бендеры,Советская улица,57,46.81844,29.48016,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291432103,Бендеры,Почтовый переулок,19,46.82699,29.48415,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291432267,Бендеры,улица Гагарина,8,46.82552,29.48521,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291432269,Бендеры,улица Гагарина,12,46.82538,29.48566,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291432271,Бендеры,улица Гагарина,16,46.82523,29.48611,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291432273,Бендеры,улица Гагарина,42,46.82494,29.48621,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291432274,Бендеры,улица Гагарина,42А,46.825,29.48596,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291432277,Бендеры,улица Гагарина,38,46.82518,29.48638,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291721549,Бендеры,Советская улица,59,46.81833,29.4801,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291721550,Бендеры,Советская улица,61,46.81817,29.47995,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291721551,Бендеры,Советская улица,63,46.81804,29.4799,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291721552,Бендеры,улица Кавриаго,23,46.81789,29.47982,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291721553,Бендеры,улица Калинина,65,46.81921,29.47861,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291721558,Бендеры,улица Кавриаго,56,46.81821,29.48097,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291721560,Бендеры,улица Кавриаго,58,46.81807,29.48093,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291721562,Бендеры,улица Кавриаго,62,46.81787,29.48079,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291721567,Бендеры,улица Калинина,69,46.81909,29.47846,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w291721568,Бендеры,улица Калинина,63,46.81932,29.47868,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292041218,Бендеры,Советская улица,39,46.8217,29.48179,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292041225,Бендеры,улица Кавриаго,109,46.81686,29.48126,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292041227,Бендеры,переулок Суворова,113,46.8163,29.48073,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292041229,Бендеры,Комсомольская улица,76,46.81836,29.48295,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292101885,Бендеры,Первомайская улица,57,46.81402,29.47983,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292101887,Бендеры,переулок Суворова,2,46.81631,29.47906,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292101890,Бендеры,Советская улица,73,46.8159,29.47894,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292101891,Бендеры,переулок Суворова,6,46.81619,29.47972,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292101892,Бендеры,переулок Суворова,4,46.81623,29.47934,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292101894,Бендеры,переулок Суворова,64,46.81613,29.47996,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292460883,Бендеры,Комсомольская улица,91,46.81879,29.4819,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292460884,Бендеры,Комсомольская улица,93,46.81862,29.48185,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292900977,Бендеры,улица Дзержинского,57,46.8194,29.47072,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292900978,Бендеры,улица Дзержинского,59,46.81922,29.47071,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w292900980,Бендеры,улица Дзержинского,61,46.81902,29.47058,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173067,Бендеры,улица Дзержинского,65,46.81848,29.47032,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173072,Бендеры,улица Дзержинского,67,46.81823,29.47019,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173073,Бендеры,улица Горького,1,46.81798,29.47012,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173075,Бендеры,улица Горького,3,46.81802,29.47048,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173091,Бендеры,улица Дзержинского,56,46.81949,29.47003,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173092,Бендеры,улица Дзержинского,60,46.8192,29.46998,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173094,Бендеры,улица Дзержинского,58а,46.81935,29.47007,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173095,Бендеры,улица Сергея Лазо,51,46.82474,29.4849,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173097,Бендеры,улица Сергея Лазо,63,46.82382,29.48633,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173098,Бендеры,улица Сергея Лазо,61,46.82394,29.48645,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293173105,Бендеры,улица Сергея Лазо,59,46.82406,29.48643,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713540,Бендеры,Комсомольская улица,97,46.8183,29.482,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713542,Бендеры,Комсомольская улица,78,46.81807,29.48282,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713543,Бендеры,улица Калинина,66,46.82079,29.47844,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713544,Бендеры,Коммунистическая улица,52,46.82715,29.47915,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713545,Бендеры,Коммунистическая улица,50,46.82718,29.47947,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713877,Бендеры,Коммунистическая улица,56,46.82675,29.4793,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713879,Бендеры,улица Кирова,43,46.82713,29.47825,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713880,Бендеры,улица Кирова,39,46.82726,29.47847,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713881,Бендеры,улица Кирова,41,46.82734,29.47819,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713883,Бендеры,улица Кирова,37,46.82752,29.47846,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293713884,Бендеры,улица Кирова,35,46.82761,29.47854,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293715050,Бендеры,улица Сергея Лазо,17,46.82643,29.47667,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293715055,Бендеры,улица Кирова,33,46.82768,29.47886,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293715056,Бендеры,улица Кирова,29,46.82787,29.47856,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293715059,Бендеры,улица Кирова,27,46.8281,29.47881,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w293715060,Бендеры,улица Кирова,25,46.82832,29.47872,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w294043065,Парканы,улица Сергея Лазо,16,46.83993,29.51635,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
w294043068,Парканы,улица Сергея Лазо,15,46.83998,29.51576,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
